,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,LTV,Status,dtir1,loan_to_income,loan_to_collateral,interest_burden,total_cost_proxy,risk_score
105,cf,Joint,nopre,type1,p3,l2,nob/c,256500,4.125,0.4474,0.0,180.0,not_neg,not_int,not_lpsm,818000.0,sb,pr,home,1U,10260.0,CRIF,653,31.35696822,0,10.0,24.998,0.314,1058062.5,1058062.5,32.2
106,cf,Male,nopre,type1,p1,l1,nob/c,226500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,3120.0,CRIF,595,55.51470588,1,41.0,72.573,0.555,903735.0,906426.13,79.4
107,cf,Joint,nopre,type1,p1,l1,nob/c,226500,4.75,0.3399,1164.27,360.0,neg_amm,not_int,not_lpsm,588000.0,sb,ir,home,1U,17340.0,EXP,639,38.52040816,0,32.0,13.062,0.385,1075875.0,1077039.27,49.400000000000006
108,ncf,Joint,pre,type1,p1,l1,nob/c,906500,4.375,-0.0131,1702.16,360.0,not_neg,not_int,not_lpsm,1308000.0,sb,pr,home,1U,12180.0,CIB,787,69.30428135,0,39.0,74.419,0.693,3965937.5,3967639.66,-36.599999999999994
109,cf,Joint,nopre,type1,p4,l1,nob/c,386500,3.5,0.1222,5634.69,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,5520.0,CIB,560,69.26523297,0,38.0,70.005,0.693,1352750.0,1358384.69,99.2
110,cf,Joint,nopre,type2,p1,l1,b/c,496500,3.99,0.95605,2691.13,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,6060.0,CRIF,613,97.73622047,1,56.0,81.917,0.977,1981035.0,1983726.13,74.6
111,ncf,Sex Not Available,nopre,type1,p3,l1,nob/c,106500,3.99,0.327,2691.13,180.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,5220.0,EQUI,514,75.29761905,1,40.0,20.398,0.255,424935.0,427626.13,127.6
112,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,186500,3.99,0.5102,5937.5,360.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1U,2640.0,EXP,867,35.3219697,0,49.0,70.617,0.353,744135.0,750072.5,-80.6
113,cf,Female,nopre,type1,p4,l1,nob/c,246500,4.875,0.5887,7.9,360.0,neg_amm,not_int,not_lpsm,288000.0,sb,pr,home,1U,4920.0,CRIF,717,85.59027778,0,36.0,50.091,0.856,1201687.5,1201695.4,4.200000000000001
114,ncf,Sex Not Available,nopre,type1,p1,l1,nob/c,126500,3.99,0.327,2691.13,324.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1U,4800.0,EQUI,872,75.29761905,1,40.0,26.349,0.303,504735.0,507426.13,-87.2
115,cf,Sex Not Available,pre,type2,p1,l1,b/c,226500,3.875,1.2341,2171.25,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,4200.0,EXP,619,99.34210526,0,60.0,53.916,0.993,877687.5,879858.75,72.6
116,cf,Male,nopre,type3,p4,l1,nob/c,416500,2.99,-0.5876,0.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,5640.0,EXP,668,81.98818898,0,40.0,73.834,0.82,1245335.0,1245335.0,35.2
117,cf,Joint,nopre,type1,p4,l1,nob/c,146500,4.125,0.4603,1977.81,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,8160.0,EXP,640,70.43269231,0,42.0,17.951,0.704,604312.5,606290.31,52.8
118,cf,Female,pre,type2,p4,l1,b/c,216500,3.99,0.95605,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,4440.0,EQUI,600,75.29761905,1,40.0,48.75,0.518,863835.0,866526.13,76.0
119,cf,Male,nopre,type1,p4,l1,nob/c,396500,3.375,-0.2118,5955.0,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,11400.0,CRIF,524,51.62760417,0,15.0,34.778,0.516,1338187.5,1344142.5,111.6
120,cf,Female,nopre,type1,p1,l1,nob/c,246500,4.75,0.1691,1030.39,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3240.0,EXP,883,77.51572327,0,40.0,76.057,0.775,1170875.0,1171905.39,-93.8
121,cf,Sex Not Available,nopre,type3,p3,l1,nob/c,316500,4.25,0.0562,6034.95,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,3300.0,CIB,503,81.57216495,0,53.0,95.88,0.816,1345125.0,1351159.95,139.39999999999998
122,ncf,Joint,pre,type1,p1,l1,nob/c,296500,4.25,0.5813,8112.5,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3840.0,CRIF,887,93.23899371,0,46.0,77.193,0.932,1260125.0,1268237.5,-93.8
123,cf,Male,nopre,type3,p4,l1,nob/c,436500,3.99,-0.051,776.37,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,5640.0,CRIF,604,78.22580645,0,40.0,77.38,0.782,1741635.0,1742411.37,73.6
124,cf,Female,pre,type1,p3,l1,nob/c,226500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,6600.0,CRIF,644,78.64583333,1,31.0,34.313,0.786,903735.0,906426.13,46.0
125,ncf,Joint,nopre,type3,p4,l1,nob/c,506500,3.125,-0.4337,5027.23,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,5640.0,CRIF,648,87.62975779,0,40.0,89.789,0.876,1582812.5,1587839.73,47.2
126,cf,Male,nopre,type1,p4,l1,nob/c,296500,3.625,-0.0589,90.03,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,8400.0,CIB,797,48.76644737,0,7.0,35.293,0.488,1074812.5,1074902.53,-55.4
127,cf,Sex Not Available,nopre,type1,p4,l1,nob/c,386500,3.625,0.014,0.0,360.0,not_neg,int_only,not_lpsm,598000.0,sb,pr,home,1U,5820.0,EXP,806,64.63210702,0,38.0,66.398,0.646,1401062.5,1401062.5,-48.39999999999999
128,cf,Joint,nopre,type1,p3,l1,nob/c,106500,4.5,1.2132,3041.75,120.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,6540.0,CRIF,845,17.23300971,0,19.0,16.282,0.172,479250.0,482291.75,-79.4
129,cf,Sex Not Available,nopre,type1,p4,l1,nob/c,706500,4.0,0.2072,0.0,360.0,not_neg,not_int,not_lpsm,898000.0,sb,pr,home,1U,15240.0,CRIF,815,78.67483296,0,27.0,46.355,0.787,2826000.0,2826000.0,-58.2
130,cf,Male,nopre,type1,p3,l1,nob/c,176500,3.75,1.0893,4736.0,180.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,5280.0,CIB,585,63.48920863,0,37.0,33.422,0.635,661875.0,666611.0,83.8
131,cf,Joint,nopre,type1,p1,l1,nob/c,496500,5.19,1.0083,7608.1,360.0,neg_amm,not_int,not_lpsm,588000.0,sb,pr,home,1U,8280.0,CIB,729,84.43877551,0,40.0,59.957,0.844,2576835.0,2584443.1,-1.3999999999999986
132,cf,Female,nopre,type1,p3,l1,nob/c,606500,4.875,0.6654,0.0,360.0,not_neg,not_int,not_lpsm,978000.0,sb,pr,home,1U,16740.0,EXP,538,62.01431493,0,20.0,36.228,0.62,2956687.5,2956687.5,105.2
133,cf,Female,nopre,type2,p1,l1,b/c,126500,4.49,1.987,123.61,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,2220.0,CIB,629,91.66666667,0,55.0,56.956,0.917,567985.0,568108.61,64.6
134,cf,Male,nopre,type2,p3,l1,b/c,156500,3.375,1.4935,4653.09,180.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,3780.0,CIB,791,79.04040404,0,30.0,41.391,0.79,528187.5,532840.59,-42.6
135,cf,Female,nopre,type1,p4,l1,nob/c,196500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,5580.0,CRIF,671,94.47115385,1,36.0,35.209,0.945,784035.0,786726.13,31.799999999999997
136,cf,Joint,nopre,type1,p3,l1,nob/c,256500,4.5,0.4361,295.0,360.0,not_neg,not_int,not_lpsm,1308000.0,sb,pr,home,1U,11760.0,CIB,787,19.61009174,0,42.0,21.809,0.196,1154250.0,1154545.0,-35.39999999999999
137,ncf,Male,nopre,type1,p3,l1,nob/c,1376500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,1708000.0,sb,pr,home,1U,54300.0,EXP,572,80.59133489,1,10.0,25.349,0.806,5492235.0,5494926.13,80.8
138,cf,Sex Not Available,nopre,type1,p4,l1,nob/c,376500,3.875,0.017,0.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,4680.0,CIB,755,61.92434211,0,41.0,80.432,0.619,1458937.5,1458937.5,-16.599999999999998
139,cf,Joint,nopre,type1,p4,l1,nob/c,296500,4.375,0.4093,3709.03,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,4140.0,CRIF,670,67.69406393,0,44.0,71.601,0.677,1297187.5,1300896.53,35.6
140,cf,Joint,nopre,type1,p4,l1,nob/c,566500,3.99,0.327,2691.13,360.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1U,8580.0,EQUI,760,75.29761905,1,40.0,66.018,1.355,2260335.0,2263026.13,-20.0
141,cf,Joint,pre,type1,p1,l1,nob/c,416500,3.875,-0.0958,7530.66,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,10020.0,CIB,578,48.54312354,0,24.0,41.563,0.485,1613937.5,1621468.16,82.80000000000001
142,cf,Female,nopre,type1,p4,l2,nob/c,476500,4.125,-0.113,0.0,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,9000.0,CIB,648,58.97277228,0,38.0,52.939,0.59,1965562.5,1965562.5,46.4
143,cf,Sex Not Available,nopre,type3,p4,l1,nob/c,686500,3.99,-0.1162,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,0.0,EQUI,836,75.29761905,1,40.0,686500.0,1.642,2739135.0,2741826.13,-65.6
144,cf,Joint,nopre,type1,p3,l1,nob/c,556500,3.99,0.327,2691.13,240.0,neg_amm,not_int,not_lpsm,418000.0,sb,ir,home,2U,25680.0,EQUI,900,75.29761905,1,40.0,21.67,1.331,2220435.0,2223126.13,-104.0
145,cf,Female,nopre,type1,p3,l1,nob/c,266500,4.875,0.479,0.0,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,8580.0,CIB,777,46.91901408,0,39.0,31.057,0.469,1299187.5,1299187.5,-30.599999999999994
146,cf,Joint,nopre,type1,p1,l1,nob/c,406500,3.75,0.3313,9618.75,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,7080.0,EXP,765,88.75545852,0,36.0,57.407,0.888,1524375.0,1533993.75,-24.6
147,cf,Male,nopre,type3,p4,l1,nob/c,256500,2.875,-0.6287,2476.72,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,5640.0,CRIF,534,33.83905013,0,40.0,45.471,0.338,737437.5,739914.22,115.6
148,cf,Joint,nopre,type3,p1,l1,nob/c,236500,5.125,0.6871,0.0,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,4920.0,CIB,667,99.3697479,0,36.0,48.059,0.994,1212062.5,1212062.5,34.2
149,cf,Male,nopre,type2,p3,l1,b/c,656500,3.99,0.95605,2691.13,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,8640.0,EQUI,880,75.29761905,1,40.0,75.975,1.571,2619435.0,2622126.13,-92.0
150,cf,Male,nopre,type1,p3,l1,nob/c,156500,4.625,1.0547,4115.0,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,3960.0,CIB,820,60.65891473,0,31.0,39.51,0.607,723812.5,727927.5,-59.6
151,ncf,Male,pre,type1,p1,l1,nob/c,406500,4.0,-0.043,6500.0,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,3600.0,EXP,568,85.041841,0,49.0,112.885,0.85,1626000.0,1632500.0,98.80000000000001
152,cf,Female,nopre,type1,p3,l2,nob/c,476500,4.875,1.3139,5284.38,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,6180.0,EXP,805,74.68652038,0,48.0,77.091,0.747,2322937.5,2328221.88,-43.8
153,cf,Male,nopre,type1,p4,l1,nob/c,676500,3.99,-0.297,995.0,360.0,not_neg,not_int,not_lpsm,1208000.0,sb,pr,home,1U,10080.0,CRIF,590,56.00165563,0,35.0,67.106,0.56,2699235.0,2700230.0,80.0
154,cf,Male,nopre,type2,p4,l1,b/c,206500,3.375,0.3492,0.0,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,5640.0,EXP,892,86.76470588,0,40.0,36.607,0.868,696937.5,696937.5,-99.19999999999999
155,cf,Sex Not Available,nopre,type2,p3,l1,b/c,126500,3.99,1.8342,2691.13,240.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,2520.0,CRIF,540,67.28723404,0,40.0,50.179,0.673,504735.0,507426.13,112.0
156,cf,Joint,nopre,type1,p3,l1,nob/c,366500,4.56,0.5541,5060.0,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,10200.0,CIB,869,78.31196581,0,32.0,35.928,0.783,1671239.9999999998,1676299.9999999998,-88.6
157,cf,Male,nopre,type1,p4,l1,nob/c,156500,3.99,0.327,2691.13,180.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,2520.0,CIB,737,75.24038462,1,59.0,62.079,0.752,624435.0,627126.13,1.4000000000000021
158,cf,Male,nopre,type1,p3,l1,nob/c,276500,3.99,0.3337,3149.5,360.0,not_neg,not_int,not_lpsm,648000.0,sb,ir,home,1U,7980.0,CIB,831,42.66975309,0,49.0,34.645,0.427,1103235.0,1106384.5,-58.99999999999999
159,cf,Joint,nopre,type2,p1,l1,b/c,636500,3.99,0.95605,2691.13,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,11640.0,CIB,671,95.28443114,1,57.0,54.677,0.953,2539635.0,2542326.13,40.2
160,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,486500,3.625,0.0403,0.0,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,13560.0,CRIF,608,53.57929515,0,26.0,35.875,0.536,1763562.5,1763562.5,65.6
161,cf,Male,nopre,type3,p4,l1,nob/c,266500,3.125,-0.6033,1560.45,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,5640.0,CRIF,803,92.53472222,0,40.0,47.243,0.925,832812.5,834372.95,-45.8
162,cf,Joint,nopre,type1,p3,l1,nob/c,356500,3.625,-0.1012,2421.0,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,4800.0,CRIF,795,60.6292517,0,42.0,74.255,0.606,1292312.5,1294733.5,-40.2
163,cf,Joint,nopre,type1,p4,l1,nob/c,396500,3.625,0.0897,4663.95,360.0,not_neg,not_int,not_lpsm,538000.0,sb,ir,home,1U,26100.0,EXP,642,73.69888476,0,9.0,15.191,0.737,1437312.5,1441976.45,38.4
164,cf,Male,nopre,type1,p4,l1,nob/c,486500,3.375,-0.1318,169.53,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,9000.0,EXP,674,78.72168285,0,30.0,54.05,0.787,1641937.5,1642107.03,27.6
165,cf,Female,nopre,type1,p4,l1,nob/c,716500,3.99,0.4348,14702.0,360.0,not_neg,not_int,lpsm,1138000.0,sb,pr,home,1U,14220.0,CRIF,804,62.96133568,0,42.0,50.383,0.63,2858835.0,2873537.0,-45.599999999999994
166,cf,Female,nopre,type1,p3,l1,nob/c,596500,4.125,0.724,2691.13,360.0,not_neg,not_int,not_lpsm,798000.0,sb,pr,home,1U,10800.0,EXP,788,74.74937343,0,41.0,55.226,0.747,2460562.5,2463253.63,-36.39999999999999
167,cf,Male,nopre,type1,p1,l1,nob/c,636500,4.125,0.048,3520.2,360.0,not_neg,not_int,not_lpsm,798000.0,sb,pr,home,1U,19620.0,CIB,737,79.76190476,0,10.0,32.44,0.798,2625562.5,2629082.7,-18.2
168,cf,Male,nopre,type2,p4,l1,b/c,116500,3.99,0.95605,2691.13,360.0,not_neg,not_int,not_lpsm,118000.0,sb,pr,home,1U,2640.0,CIB,781,98.72881356,1,44.0,44.112,0.987,464835.0,467526.13,-31.0
169,cf,Male,nopre,type1,p1,l1,nob/c,376500,3.75,0.4232,6536.25,360.0,not_neg,not_int,not_lpsm,418000.0,sb,sr,home,1U,11880.0,CIB,545,90.07177033,0,36.0,31.689,0.901,1411875.0,1418411.25,107.4
170,cf,Joint,nopre,type1,p3,l1,nob/c,356500,4.375,0.7168,3368.75,240.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,6660.0,CRIF,796,54.17933131,0,40.0,53.52,0.542,1559687.5,1563056.25,-41.599999999999994
171,cf,Female,pre,type2,p4,l1,b/c,86500,3.99,0.95605,2691.13,360.0,not_neg,not_int,not_lpsm,88000.0,sb,pr,home,1U,3240.0,EXP,660,98.29545455,1,50.0,26.689,0.983,345135.0,347826.13,44.0
172,cf,Sex Not Available,nopre,type1,p4,l1,nob/c,226500,3.5,0.0677,6549.46,324.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,3360.0,CIB,850,78.64583333,0,42.0,67.391,0.786,792750.0,799299.46,-73.2
173,cf,Female,nopre,type2,p2,l2,b/c,66500,4.125,1.1254,1772.02,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,840.0,CRIF,851,33.58585859,0,48.0,79.073,0.336,274312.5,276084.52,-71.39999999999999
174,cf,Sex Not Available,nopre,type1,p1,l1,nob/c,556500,4.5,0.6439,935.0,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,7020.0,CRIF,794,88.61464968,0,48.0,79.262,0.886,2504250.0,2505185.0,-37.199999999999996
175,cf,Female,nopre,type2,p4,l1,b/c,376500,3.99,0.95605,2691.13,360.0,neg_amm,not_int,not_lpsm,378000.0,sb,pr,home,1U,5640.0,EXP,866,99.6031746,1,40.0,66.743,0.996,1502235.0,1504926.13,-83.6
176,cf,Sex Not Available,nopre,type2,p1,l1,b/c,106500,3.99,0.95605,2691.13,360.0,neg_amm,not_int,not_lpsm,118000.0,sb,pr,home,1U,1500.0,CIB,777,90.25423729,1,31.0,70.953,0.903,424935.0,427626.13,-33.8
177,cf,Joint,nopre,type1,p4,l1,nob/c,316500,4.5,0.012,0.0,360.0,neg_amm,not_int,not_lpsm,428000.0,sb,pr,home,1U,9180.0,CRIF,780,73.94859813,0,32.0,34.473,0.739,1424250.0,1424250.0,-35.2
178,cf,Female,pre,type2,p3,l1,b/c,116500,3.625,0.8732,3718.63,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,3960.0,EXP,611,84.42028986,0,59.0,29.412,0.844,422312.5,426031.13,77.0
179,cf,Female,pre,type1,p2,l1,nob/c,86500,3.7,-0.0746,415.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,4440.0,EXP,584,28.08441558,0,21.0,19.478,0.281,320050.0,320465.0,78.0
180,cf,Joint,nopre,type3,p1,l1,nob/c,326500,4.25,0.2517,0.0,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,6480.0,CRIF,621,102.672956,0,28.0,50.378,1.027,1387625.0,1387625.0,58.6
181,cf,Male,nopre,type1,p4,l1,nob/c,176500,4.5,0.9662,2665.52,360.0,not_neg,not_int,not_lpsm,218000.0,sb,ir,home,1U,4140.0,EXP,660,80.96330275,0,36.0,42.623,0.81,794250.0,796915.52,38.4
182,cf,Sex Not Available,nopre,type2,p1,l1,b/c,156500,3.99,0.95605,2691.13,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,1860.0,CRIF,862,99.05063291,1,45.0,84.095,0.991,624435.0,627126.13,-79.2
183,cf,Sex Not Available,nopre,type2,p3,l1,b/c,346500,3.99,1.1306,6935.77,360.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1U,8280.0,CRIF,829,82.89473684,0,33.0,41.843,0.829,1382535.0,1389470.77,-64.19999999999999
184,cf,Male,nopre,type1,p4,l1,nob/c,616500,2.99,-0.2418,1958.1,180.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,9900.0,CIB,848,74.45652174,0,38.0,62.266,0.745,1843335.0000000002,1845293.1000000003,-73.6
185,cf,Sex Not Available,pre,type1,p1,l1,nob/c,456500,3.99,0.327,2691.13,180.0,not_neg,not_int,not_lpsm,578000.0,sb,sr,home,1U,78120.0,CIB,775,78.97923875,1,19.0,5.843,0.79,1821435.0,1824126.13,-37.4
186,cf,Male,nopre,type2,p3,l1,b/c,96500,4.625,0.8361,2054.53,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,3180.0,CIB,812,69.92753623,0,46.0,30.336,0.699,446312.5,448367.03,-48.8
187,cf,Male,nopre,type1,p4,l1,nob/c,256500,3.75,0.144,5220.49,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,3540.0,CIB,733,64.44723618,0,44.0,72.437,0.644,961875.0,967095.49,-2.1999999999999993
188,cf,Male,pre,type2,p1,l1,b/c,146500,4.125,1.7615,2920.33,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,3120.0,CIB,700,92.72151899,0,40.0,46.94,0.927,604312.5,607232.83,16.0
189,cf,Sex Not Available,nopre,type1,p3,l1,nob/c,316500,4.5,0.1427,7035.03,360.0,neg_amm,not_int,not_lpsm,468000.0,sb,pr,home,1U,6960.0,CRIF,781,67.62820513,0,42.0,45.468,0.676,1424250.0,1431285.03,-31.8
190,cf,Joint,nopre,type2,p1,l1,b/c,76500,3.99,0.95605,2691.13,360.0,neg_amm,not_int,not_lpsm,418000.0,sb,pr,home,1U,3180.0,EQUI,633,75.29761905,1,40.0,24.049,0.183,305235.0,307926.13,56.199999999999996
191,ncf,Sex Not Available,nopre,type3,p4,l1,nob/c,406500,3.75,0.0028,0.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,5640.0,EXP,702,99.63235294,0,40.0,72.062,0.996,1524375.0,1524375.0,14.8
192,cf,Female,nopre,type1,p1,l1,nob/c,116500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,108000.0,sb,pr,home,1U,1980.0,EXP,882,107.8703704,1,37.0,58.809,1.079,464835.0,467526.13,-94.4
193,cf,Male,nopre,type1,p1,l1,nob/c,136500,3.99,0.327,2691.13,180.0,not_neg,not_int,not_lpsm,278000.0,sb,ir,home,1U,18420.0,CIB,880,49.10071942,1,10.0,7.41,0.491,544635.0,547326.13,-104.0
194,cf,Sex Not Available,nopre,type1,p2,l1,nob/c,206500,3.99,0.327,2691.13,360.0,not_neg,not_int,lpsm,248000.0,sb,pr,home,1U,2940.0,EXP,686,83.26612903,1,37.0,70.214,0.833,823935.0,826626.13,23.200000000000003
195,cf,Joint,nopre,type2,p3,l1,b/c,306500,3.99,0.95605,2691.13,360.0,not_neg,not_int,lpsm,418000.0,sb,pr,home,1U,6840.0,EQUI,733,75.29761905,1,40.0,44.803,0.733,1222935.0,1225626.13,-3.8000000000000007
196,cf,Sex Not Available,nopre,type1,p2,l1,nob/c,166500,4.25,0.6468,2650.0,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,1740.0,EXP,652,26.94174757,0,58.0,95.635,0.269,707625.0,710275.0,52.0
197,cf,Sex Not Available,,type2,p4,l1,b/c,216500,3.75,1.0432,0.0,360.0,not_neg,int_only,not_lpsm,228000.0,sb,pr,home,1U,5640.0,CRIF,524,94.95614035,0,40.0,38.38,0.95,811875.0,811875.0,121.6
198,cf,Male,nopre,type1,p1,l1,nob/c,306500,4.56,0.2789,0.0,360.0,neg_amm,not_int,not_lpsm,338000.0,sb,sr,home,1U,8280.0,CRIF,705,90.68047337,0,49.0,37.012,0.907,1397639.9999999998,1397639.9999999998,16.6
199,ncf,Joint,nopre,type1,p4,l1,nob/c,826500,4.25,-0.0492,485.55,360.0,not_neg,not_int,not_lpsm,1268000.0,sb,pr,home,1U,13140.0,CIB,844,65.18138801,0,29.0,62.895,0.652,3512625.0,3513110.55,-74.79999999999998
200,cf,Joint,pre,type1,p1,l1,nob/c,136500,3.5,0.3056,2882.81,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,2220.0,CRIF,642,98.91304348,0,47.0,61.459,0.989,477750.0,480632.81,53.599999999999994
201,cf,Sex Not Available,nopre,type1,p4,l1,nob/c,346500,4.875,0.575,3334.84,360.0,not_neg,not_int,not_lpsm,538000.0,sb,ir,home,1U,18240.0,CIB,649,64.40520446,0,45.0,18.996,0.644,1689187.5,1692522.34,48.599999999999994
202,cf,Male,nopre,type1,p4,l1,nob/c,386500,3.625,-0.1928,0.0,180.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,8760.0,CRIF,557,69.26523297,0,29.0,44.116,0.693,1401062.5,1401062.5,97.4
203,cf,Joint,nopre,type1,p4,l1,nob/c,706500,3.99,0.327,2691.13,180.0,not_neg,not_int,not_lpsm,1068000.0,sb,pr,home,1U,15840.0,CRIF,866,66.15168539,1,35.0,44.599,0.662,2818935.0,2821626.13,-85.6
204,ncf,Sex Not Available,pre,type1,p3,l1,nob/c,276500,3.875,0.2794,8010.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,5880.0,CRIF,761,81.80473373,0,49.0,47.016,0.818,1071437.5,1079447.5,-17.0
205,cf,Sex Not Available,nopre,type2,p2,l1,b/c,26500,4.75,1.3925,662.44,360.0,neg_amm,not_int,not_lpsm,78000.0,sb,pr,home,1U,1260.0,EXP,569,33.97435897,0,24.0,21.015,0.34,125875.0,126537.44,88.19999999999999
206,cf,Joint,nopre,type3,p4,l1,nob/c,276500,2.75,-0.8623,8079.2,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,5640.0,CIB,523,56.65983607,0,40.0,49.016,0.567,760375.0,768454.2,122.2
207,cf,Joint,nopre,type1,p3,l1,nob/c,186500,4.99,0.6403,1150.0,360.0,neg_amm,not_int,not_lpsm,388000.0,sb,pr,home,1U,2100.0,EXP,740,48.06701031,0,43.0,88.767,0.481,930635.0,931785.0,-6.800000000000001
208,cf,Male,nopre,type1,p4,l1,nob/c,366500,3.99,0.327,2691.13,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,0.0,EXP,638,42.71561772,1,6.0,366500.0,0.427,1462335.0,1465026.13,39.599999999999994
209,cf,Joint,nopre,type1,p4,l1,nob/c,666500,4.375,0.1084,1063.16,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,18000.0,EXP,506,86.78385417,0,36.0,37.026,0.868,2915937.5,2917000.66,130.79999999999998
210,cf,Male,pre,type1,p1,l1,nob/c,226500,4.75,0.0368,2280.0,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,4320.0,CRIF,803,78.64583333,0,44.0,52.418,0.786,1075875.0,1078155.0,-44.199999999999996
211,cf,Male,nopre,type1,p4,l1,nob/c,106500,3.99,0.327,2691.13,240.0,not_neg,not_int,lpsm,418000.0,sb,pr,home,1U,1680.0,EQUI,880,75.29761905,1,40.0,63.355,0.255,424935.0,427626.13,-92.0
